20180505,20191230,25.177087387,121.558576153,746.9534,-6.1454,26.9555,-6.1631,0.0,GS94
20180505,20191227,25.192185165,121.588238713,312.6582,-8.898,35.9417,1.7951,0.0,GS95
20051211,20140727,23.607395115,121.390951492,216.0566,-26.6891,-23.113,75.1754,0.0,GUFU
20160115,20191230,24.202969298,121.006949932,772.215,-1.3552,40.0486,14.539,0.0,GUK2
20030102,20191230,23.645864146,120.588784856,192.3658,-56.6892,196.2511,13.1115,0.0,GUKN
20060330,20160114,24.20220116,121.006552479,777.6104,-6.1177,88.7443,50.1078,0.0,GUKW
20130905,20150403,23.048345096,121.158378728,262.2075,1.3886,-3.3701,15.6581,0.0,GUSN
20031022,20171125,24.609512357,121.68714859,194.85,-105.795,365.7506,5.6602,0.0,HANS
20130927,20191230,24.827334404,121.013975376,84.6555,-24.6541,98.1036,1.9415,0.0,HCHG
20060318,20191230,24.792525744,120.984617237,153.5527,-74.4559,261.6687,26.767,0.0,HCHM
19960318,20191230,22.0039336,120.746447005,46.5412,-105.0658,-217.0096,-27.4027,0.0,HENC
20040601,20191230,25.294442056,121.580924551,84.1489,-68.9711,229.7944,-28.7252,0.0,HERI
20090109,20180531,24.64640445,120.774126129,27.3989,-54.0297,157.0369,3.6532,0.0,HL01
20090109,20131016,24.646376212,120.774169237,27.3926,3.5995,65.4,-32.8981,0.0,HL02
20111116,20191230,23.686582007,120.347773533,36.8554,-32.4767,120.171,-152.3882,0.0,HLES
20101002,20131016,24.646370491,120.774100781,27.4192,-11.3125,43.5926,-0.4078,0.0,HLIM
20030411,20190813,23.793031501,120.994171421,607.7019,16.549,-17.7999,94.6072,0.0,HLIU
20070515,20191230,23.948364283,120.479147397,42.1779,-30.6992,192.2959,-145.4813,0.0,HNES
20011122,20191230,24.337703597,121.308071086,2003.0504,-26.6748,227.9986,76.1799,0.0,HNSN
19981103,20191230,23.188387581,120.134888417,30.2516,-126.9408,305.8353,-76.8138,0.0,HOKN
20011115,20191230,24.170779766,120.894883713,563.8041,-70.6781,134.8716,22.958,0.0,HOPN
20060817,20191015,23.55528863,121.405106542,257.5428,88.6185,-72.1615,-11.8961,0.0,HRGN
19950201,20191230,24.827752018,121.014265072,48.8418,-113.1745,376.3764,-12.7253,0.0,HSIN
20140307,20160930,25.00566155,121.408896829,155.1659,-12.9278,36.5937,-3.5374,0.0,HSR1
20140307,20170101,24.772249872,121.0318096,167.3095,-11.0239,33.5771,-4.8124,0.0,HSR2
20140307,20150112,23.120685661,120.280085228,53.9815,-12.2276,11.9925,-4.8436,0.0,HSR3
20140307,20160312,22.760272852,120.345167918,69.1535,-33.6968,-50.6116,11.5558,0.0,HSR4
20140307,20161214,23.684191826,120.384629012,56.0756,-13.0093,37.3309,-46.4071,0.0,HSR5
20140415,20161105,23.980419634,120.611060223,157.9494,-16.5197,39.3863,-16.9344,0.0,HSR6
20030506,20161028,24.280597404,121.026456176,2629.7901,0.491,94.9643,-29.2557,0.0,HSUE
19940103,20191230,23.975390267,121.613519525,46.4005,467.874,305.5728,32.9871,0.0,HUAL
20011122,20191230,24.14347942,121.272628136,3421.6399,23.8847,111.09,51.1997,0.0,HUAN
20040525,20191230,24.308997189,121.74945409,42.9573,-274.9896,323.9664,-38.2227,0.0,HUAP
20060920,20191230,23.566405082,119.669416094,44.8841,-71.3977,202.5661,-12.2139,0.0,HUSI
20050408,20191230,23.729402129,120.286632027,28.4884,-75.0252,214.859,-142.3145,0.0,HUWE
20060323,20191126,24.09233255,121.029411453,855.817,-9.4053,64.5458,49.3623,0.0,HUYS
20130402,20191230,23.494583555,121.345371848,204.1398,25.5038,9.2636,-28.8846,0.0,HYRS
20000102,20030603,23.756192536,120.774409132,766.3568,-34.2795,-45.6676,109.9438,0.0,I007
